,Date,Username,Tweet
405,2022-05-25 07:22:03+00:00,DealBeeOfficial,"Mi (50 Inches) 4K Ultra HD Smart LED TV at ₹27,999 

https://t.co/B71XZeZu43

Flat ₹2000 Off With HDFC Credit Card.

OnePlus (43 Inches) Y Series 4K Ultra HD Smart LED TV at ₹27,499 

https://t.co/17sFhIOMrI

₹2500 Off With Axis/Citibank Credit Card."
406,2022-05-25 07:08:52+00:00,loot_times,"KENT RO + UF + TDS Control, 8 L Water Purifier + Kent 1500-Watt Electric Kettle@ 10270

https://t.co/uGwAJpCJdY

Rs.9243 with CITI Bank Cards."
407,2022-05-25 07:08:52+00:00,loot_times,"[ Back ] Apply ₹499 Off Coupon : BeatXp Exercise Bike@ 4300

+ Loot if u Using Citi Bank Card@ 3870

https://t.co/C9jT2omvZg"
408,2022-05-25 07:08:50+00:00,mirror_archives,"IAN for Citi Bank Hong Kong Part 2

#MIRRORweare #MirrorHK
#IanChan #陳卓賢 #CitiBank #CitiBankHongKong https://t.co/vXmsquyVZi"
409,2022-05-25 07:08:08+00:00,mirror_archives,"IAN for Citi Bank Hong Kong Part 1

#MIRRORweare #MirrorHK
#IanChan #陳卓賢 #CitiBank #CitiBankHongKong https://t.co/nAemvmUQvD"
410,2022-05-25 06:58:57+00:00,youngdavescott2,@HIXIHBey @NftCryptosArt You did promotion?
411,2022-05-25 06:58:17+00:00,youngdavescott2,@HIXIHBey @NftCryptosArt 😂😂😂 well i make I use of shiller to get my sold in few hours tho just my opinion
412,2022-05-25 06:49:57+00:00,youngdavescott2,@OgidiChinonye @SirSmithNFT Lol you do realize there are ways to have em sold faster
413,2022-05-25 06:49:15+00:00,youngdavescott2,@HIXIHBey @NftCryptosArt Lol you do realize there are ways to have em sold faster lol
414,2022-05-25 06:48:33+00:00,allanplusdale,yuck bakit ang mahal ng cash-in fee from citibank to paymaya??? 200 agad?? tf is this robbery?????
415,2022-05-25 06:42:57+00:00,JohnMcC61971366,@TedNugent Citibank
416,2022-05-25 06:34:27+00:00,3t_analizi,"#derim 200 günlük ortalama üzerine attı, düşen trendi kırdı ve takasında Citibank toplaması var dikkatimi çekti https://t.co/pTS5ZfW9Gx"
417,2022-05-25 06:17:33+00:00,SkazOne,Wow I’ve been buying #crypto with the same bank card for a year now and suddenly they’re blocking my card. I hate big institutions! @Citibank y’all r finna lose an account 🖕🏻
418,2022-05-25 05:44:50+00:00,SainvalMd,@madanboukman @Citi @Citibank The axis of evil is right here in the western world!
419,2022-05-25 05:43:59+00:00,Aughenbaug1Lord,"Bank of America should acquire CitiBank, it would merge two institutions that would flower into a bank that would be the ultimate for consumers in their banking daily activities 😊"
420,2022-05-25 05:40:34+00:00,iambhadz18,@Citibank your calls are really creepy 😱😳
421,2022-05-25 05:19:26+00:00,bg_gotti,Niggas scamming like a mf still 😂i dont even have citi bank https://t.co/nDi2eQ2UcQ
422,2022-05-25 05:15:35+00:00,mirshahzadahmed,"Worst Remittance experience with Allied Bank.
I have withdraw $300 from #payoneer to my @ABLpk account on May 10. (Deduction $10 = payoneer fees, $30 = Citi Bank fees).
Now it's $260 only and I am waiting for 15 days to get into my account, still the amount is not credited."
423,2022-05-25 05:06:22+00:00,parasnarang05,"@Citi @Citibank 
I paid the full amt for my CC bt sm of d amt paid as a cashback,I just came to know that had to pay minimum amt from my side but not from d cashback, you didnt tell that.
Pls fix the statement now, and revert the charges. Ur Ccare is pthtc they dropped the call."
424,2022-05-25 05:02:57+00:00,783090999_hi,@Citibank yuyun2012
425,2022-05-25 05:02:25+00:00,783090999_hi,@Citibank @yuyun yuyun2012
426,2022-05-25 05:01:06+00:00,783090999_hi,@Citibank @yuyun
427,2022-05-25 04:58:49+00:00,Archfeldspar1,"@Scvalmeo @BuggaMancini @KyivIndependent ""https://t.co/ry5ejcOck0""-@Scvalmeo

Same Russian negotiation tactics in business; e.g.
Manager Citibank Moscow lease renewal asks:
""Who's this?"".
Reply: ""Locksmith, in case we don't come to terms.""
Like Ukraine; Gun to head negotiations.
2014-2022 failed.
https://t.co/tELT1mRCcq"
428,2022-05-25 04:38:12+00:00,wiwo,"Die chinesische Wirtschaft strauchelt, doch in Davos ist China kaum sichtbar. Covid-Lockdowns, demographischer Wandel und das Wachstum auf dem Immobilienmarkt bereiten Probleme, sagt der Citibank-Experte David Lubin. https://t.co/eEo571G7Nv https://t.co/R5bQv3lioJ"
429,2022-05-25 04:31:50+00:00,mboreham1,"@CCarlso82586572 @mattdpearce @BankofAmerica @Chase @jpmorgan @Citibank @SenateDems @SenateGOP @HouseDemocrats @HouseGOP @WhiteHouse Lol, none of them give a fuck. They care about profit and profit only. End of story."
430,2022-05-25 04:26:18+00:00,MaggieAthittaya,ตอนแรกที่มาใช้ citi bank เพราะมันไม่ลำไยอ่ะ
431,2022-05-25 04:14:24+00:00,mlmlmlml31,@realchrisrufo Can you do Citibank next.
432,2022-05-25 04:00:08+00:00,vivi_mey,"Halo @Citibank CC expired Jun'22 kok blm ada yg kirimin kartu barunya lgi ya? Apa krn mo ganti ke UOB? 
Klo smpe 1 Jun'22 msh blm dpt yg baru, auto tutup akun kah? 🙄"
433,2022-05-25 03:44:34+00:00,MuzawarSunila,@SyedUsmn @SriSri Get your facts right! @SriSri didn’t say it. Citibank said it. And @SriSri only commented what Citibank said. Incidentally I can understand why you are blaming him. You are just another Modi hater! Shame!
434,2022-05-25 03:44:30+00:00,4specialakun,"I made a purchase but I have not received OTP so I have to cancel the transaction and do it again and again but hey guess what? still no OTP yaay!!. FYI, many times!.
Is it because Citibank Indonesia agreement with UOB Indonesia so it became sucks @Citibank @AskCiti?"
435,2022-05-25 03:39:16+00:00,touya_huji,"Citibankまで誤送金をしている。こちらは返金不可額が $500Mだけれども。こういうの見ると本当に他人事じゃないと背筋が寒くなる

https://t.co/GzyLAEHE6x"
436,2022-05-25 03:37:37+00:00,CCarlso82586572,"@mattdpearce @BankofAmerica @Chase @jpmorgan @Citibank 

What will it be?

Who will you choose?

Your customers choose their children. Will you?

@SenateDems @SenateGOP 
@HouseDemocrats @HouseGOP @WhiteHouse"
437,2022-05-25 03:25:33+00:00,fin_bear,"✅ หาเงินก้อน อยู่หรือเปล่า? #บัตรกดเงินสด ซิตี้ ช่วยคุณได้นะ อนุมัติง่าย ⭐ สมัครคลิกที่นี้ 👉 : https://t.co/Vwq49dsYlE

#FinBear #โปรบัตรเครดิต #สมัครบัตรเครดิต #cashback #ฟรีค่าธรรมเนียม #บัตรเงินสด
#CITI #CITIBANK #CITIREADY #ธนาคารซิตี้แบงก์ #ซิตี้เรดดี้เครดิต #เรดดี้เครดิต https://t.co/gkSSEogES5"
438,2022-05-25 03:24:37+00:00,ariffshah,Citibank ni tengok orang spend banyak cepat je offer loan
439,2022-05-25 03:15:09+00:00,Alberto84610552,@Citibanamex No me bloqueron x falta de uso x usar la aplicación en teléfono inteligente. Neta son una Basura como servicio pinche Citibank @CondusefMX @cnbvmx
440,2022-05-25 03:13:28+00:00,Devorakhay,"@AynRand_is_Dead @crepe_sucree @plutonicpanda @EngineerDustin No actually the DOTs are being corrupted by the bike fascists working with Uber, Lyft and Citibank"
441,2022-05-25 03:08:47+00:00,CozyPenguin741,@WrockFit Glad to be here! Thank you for the good times! https://t.co/NrDX5eUorb
442,2022-05-25 03:00:00+00:00,LazadaID,"Lazadians, siapkan dirimu buat belanja murah meriah di Lazada! Apalagi kalau kamu bayarnya pakai kartu citibank, bisa dapatkan Diskon s.d. 500 Ribu dengan kode: CITILAZPD200, CITILAZPD500. Cus, beli sekarang: https://t.co/FRTP9gCEJv 

#LazadaID66Sale #CheckoutIsiHatimu #LazadaID https://t.co/ktXqUFHJvh"
443,2022-05-25 02:51:09+00:00,nua_peasant,"Citibank is telling us to start bartering with our neighbors.  

Let that sink in. https://t.co/GNt1lehJwQ"
444,2022-05-25 02:43:35+00:00,ArturoJoseParr3,@gobdelzuliave Gobernación.  Tomar cartas en el asunto. Edif.abandonado CITIBANK. Delicias con 5 de julio. Guaridad de delincuentes.azotada toda la zona.
445,2022-05-25 02:41:50+00:00,musafir_ajit,@AskCiti how to close citi bank credit card
446,2022-05-25 02:38:29+00:00,CozyPenguin741,"@WrockFit Citibank.loopring.eth 
💎🙏"
447,2022-05-25 02:30:51+00:00,doavary,@Citibank https://t.co/Bg4nPQQgzc
448,2022-05-25 02:20:48+00:00,David_Indeje,"Citibank CEO - Customization of Financial Services Will Become the Norm
https://t.co/NNuAThA5XM https://t.co/joKONqqprB"
449,2022-05-25 02:16:37+00:00,shotford11,Thank you citibank 👀 https://t.co/9TUHyuG1a7
450,2022-05-25 02:04:42+00:00,UncleWell,#workout #gym @ 9th Floor Citibank Tower https://t.co/v3N2GixmxL
451,2022-05-25 01:53:10+00:00,pro_lumpen,@przidnt1 @RnaudBertrand NATO means fat profits for Lockheed Martin and Citibank getting a banking charter.
452,2022-05-25 01:32:38+00:00,elzeide,"@HerschelFilmus @Santander_Ar Extraño el software de cuando era #Citibank !!! 
Joyita siempre."
453,2022-05-25 01:17:20+00:00,passwirddotcom,Get $600 Bonus and 3% Back with Credit Card at Citibank https://t.co/fG6vOiIJxv
454,2022-05-25 01:16:37+00:00,CallMeWF,"@dzapatillas En Citibank antes era regio, hasta que Santander agarró la cartera de clientes de Citibank y se fue todo al carajo mal, Santander el peor servicio #Real"
455,2022-05-25 01:10:31+00:00,seahorseradish,@Citibank https://t.co/u9XPb5SuHg
456,2022-05-25 01:03:22+00:00,deathofabrenna,you haven’t heard of Piss at Pride™ ?sponsored by citibank ?
457,2022-05-25 00:48:29+00:00,ThaaatColin,"We can’t count on #Congress to do anything. It’s pretty sad that it’s more likely that @Visa @Mastercard @AmericanExpress @Citibank @CapitalOne @Chase will do something like banning purchases with their cards. But hell, that’s too much to even ask for."
458,2022-05-25 00:13:52+00:00,fp718591,@ThePivotKing JP Morgan and Goldman Sachs bought a lot of those bonds. I would bet they were transferred to Citi Bank of Russia as they still operate in Russia. They will get paid in Roubles and once Biden is gone and this is lifted JP MORGAN and GS make a killing in 2 to 3 years
459,2022-05-25 00:13:08+00:00,AlexAlvarova,"Jak Rybovlev ""odkláněl"". Mimochodem, Rybovlev je král hnojiv a do jeho okruhu patřila i CITIbank, která úvěrovala Babiše ještě před Číňany. Znají se s AB?
https://t.co/ZtoGsHATmR"
460,2022-05-25 00:03:53+00:00,__tubes__,"@SenWarren @WellsFargo You’ve said much worse things about Citibank et al. &amp; even worse, issues from ‘08 weren’t fully fixed.

Despite countless SEC comment letters from citizens, experts, etc. warning you all - we’re still ignored.

Our reps continue to ignore us, and that sadly now includes you, too."
461,2022-05-25 00:00:30+00:00,Sal_StiProject,"@La3Life @snkr_twitr 
Per CITI BANK 
Anything over 6mo 

PO Box 6013
Sioux Falls SD 57117

Note disputing charges
Amount/dates of purchases 
Products purchased 
Statements/banking -proof of payments."
462,2022-05-24 23:56:06+00:00,pedrokarsan,@Citibank @AskCiti https://t.co/mw4zIvcw8J
463,2022-05-24 23:55:09+00:00,pedrokarsan,"@Citibank @AskCiti Why is the staff at the branch 5000 Sunset Blvd, LA racist? They racially profiled a person and confiscated her cheque."
464,2022-05-24 23:37:16+00:00,LylaMatar,I just redownloaded twitter for the sole purpose of tweeting that @Citibank and their customer service in mind-blowingly horrible. Thank you for coming to my Ted Talk.
465,2022-05-24 23:35:58+00:00,UiYaicom,Citibank Mortgage Interest Rates – How To Find? https://t.co/Lq6ggQDweM
466,2022-05-24 23:32:54+00:00,its_michael_m,I just opened a Citi Credit Card and they're already pissing me off. My card arrived today and I tried adding my card to Samsung Pay and now my whole card is deactivated until I receive a letter in the mail with a verification code even though I just activated it. Wtf. @Citibank
467,2022-05-24 23:30:34+00:00,melloww_joe,@CardPurchaser Citibank
468,2022-05-24 22:45:02+00:00,AskCiti,"@JensHMadsen Hi Jens. Thanks for letting us know and sorry this happened! You can forward it to Citibank at spoof@citi.com. If you prefer, you may also forward to the Federal Trade Commission (FTC) at Spam@uce.gov. ^Brian https://t.co/gvC4jAOA9c"
469,2022-05-24 22:37:52+00:00,JensHMadsen,Hmm 🤔 I don’t have a @Citibank account - and I doubt they use a duckdns domain - geez https://t.co/D59J97GFeN
470,2022-05-24 22:30:14+00:00,SaportaReport,The City of Atlanta – along with @OperationHOPE and @Citibank - announced a partnership that will provide child savings accounts to APS kindergarteners  @AllisonNJoyner   https://t.co/gWlL6XEds8 https://t.co/5dxWviJmL6
471,2022-05-24 22:30:09+00:00,cfbush2000,"The woman in the Citi bank cash card ad.  I want her, for just an hour."
472,2022-05-24 22:07:10+00:00,jmhamiltonblog,"@nytimes Did the Marines get a toaster oven, from @Citibank ... for stealing all that gold on the bank’s behalf???"
473,2022-05-24 22:03:48+00:00,Andreselunicou1,"@clauacr @pdvn No creo, pero es justo decir que trabajo hartos años con jefes en Citibank y por lo demás tuvo experiencia en empresas como controlador."
474,2022-05-24 21:58:07+00:00,f_castro_primoy,⁦@Plaid⁩ and ⁦@Citibank⁩ Fix this shit already! https://t.co/8Xh95QW3Cy
475,2022-05-24 21:48:55+00:00,DTradingAcademy,"Shares of British power generation company Drax Group sank -13.79% Tuesday, toward bottom of the European Stoxx 600 after Citibank cut the stock to “sell” from “neutral” &amp; lowered its price target. Market cap fell to £3.25B ($4.07B). Shares in the U.S. dropped -15.61% to $8.49."
476,2022-05-24 21:44:15+00:00,louiesheridanjr,"@Citibank if you really do record your calls for training purposes, I just handed lessons for you. I’ll bill you."
477,2022-05-24 21:28:55+00:00,Wiley585367422,@HodaAndJenna @AMCOUNTRYCNTWN @laineywilson @Citibank Awsome
478,2022-05-24 21:27:34+00:00,telugustop,Big Tech haemorrhages as six ‘killer’ bills loom large https://t.co/W1qWZNNHY3 #Amazon #Apple #Bills #Citibank #google Read Full  👇
479,2022-05-24 21:23:03+00:00,mtpward1,"What he, mean withdrawal of us, support and nat doing as asked in 08  And now, usa needs inflation to cos they failed to regulate banks shadow banking and national treasury barred from taking money from Russia for citi bank. Who the hell are they representing. https://t.co/MQru8HaMh5"
